Iteration 0
curr length is4382
curr length is4527
curr length is5052
curr length is4885
curr length is4959
curr length is4160
curr length is5395
curr length is5059
curr length is5138
curr length is4463
curr length is4965
curr length is4661
curr length is4082
curr length is4281
curr length is4704
curr length is4606
curr length is5396
curr length is4977
curr length is5216
curr length is4765
curr length is4890
curr length is4729
curr length is4373
curr length is4701
curr length is4156
curr length is4328
curr length is4570
curr length is4889
curr length is4561
curr length is4845
curr length is4744
curr length is4891
curr length is5053
curr length is4621
curr length is4606
curr length is4568
curr length is4342
curr length is4230
curr length is4682
curr length is5137
curr length is4556
curr length is5007
curr length is5036
curr length is4243
curr length is4354
Iteration 40
curr length is4468
curr length is4832
curr length is5008
curr length is4668
curr length is4551
curr length is4720
curr length is4195
curr length is4179
curr length is4942
curr length is4753
curr length is4361
curr length is4344
curr length is5035
curr length is3738
curr length is4686
curr length is3824
curr length is4873
curr length is5117
curr length is4646
curr length is4728
curr length is4590
curr length is4620
curr length is5212
curr length is4558
curr length is4614
curr length is4284
curr length is4773
curr length is4682
curr length is4712
curr length is5710
curr length is4886
curr length is4724
curr length is4082
curr length is4699
curr length is5162
curr length is5234
curr length is4985
curr length is4408
curr length is4436
curr length is4342
curr length is4166
curr length is4020
curr length is3796
curr length is4926
curr length is4085
curr length is4178
curr length is4194
curr length is4891
curr length is4184
curr length is4610
Iteration 41
curr length is4886
curr length is4994
curr length is4688
curr length is4066
curr length is3840
curr length is5022
curr length is4250
curr length is4760
curr length is4640
curr length is4183
curr length is4273
curr length is4505
curr length is5341
curr length is3936
curr length is4928
curr length is4731
curr length is4752
curr length is4304
curr length is4827
curr length is4961
curr length is4079
curr length is4179
curr length is4821
curr length is3784
curr length is4353
curr length is4347
curr length is4938
curr length is4332
curr length is4813
curr length is4875
curr length is4972
curr length is3855
curr length is5258
curr length is3182
curr length is4581
curr length is3925
curr length is4732
curr length is4823
curr length is5157
curr length is5495
curr length is4484
curr length is5641
curr length is5209
curr length is4167
curr length is4398
curr length is3866
curr length is5000
curr length is5084
curr length is4738
curr length is4691
Iteration 42
curr length is4967
curr length is4980
curr length is5378
curr length is4416
curr length is4323
curr length is4820
curr length is5148
curr length is4826
curr length is4177
curr length is5524
curr length is4595
curr length is4664
curr length is4241
curr length is4780
curr length is4858
curr length is4593
curr length is4694
curr length is4488
curr length is4402
curr length is3912
curr length is4648
curr length is4282
curr length is4530
curr length is5369
curr length is5111
curr length is4929
curr length is3875
curr length is4534
curr length is5360
curr length is5414
curr length is3964
curr length is4611
curr length is4372
curr length is3471
curr length is5038
curr length is5494
curr length is4917
curr length is4594
curr length is5269
curr length is4994
curr length is3913
curr length is4475
curr length is5224
curr length is5375
curr length is4517
curr length is4658
curr length is4532
curr length is5032
curr length is4777
curr length is3666
Iteration 43
curr length is4876
curr length is3719
curr length is4375
curr length is4612
curr length is5390
curr length is3713
curr length is4361
curr length is5298
curr length is4967
curr length is4838
curr length is4009
curr length is4975
curr length is4924
curr length is4828
curr length is5270
curr length is4983
curr length is4513
curr length is4687
curr length is4076
curr length is4698
curr length is5122
curr length is4286
curr length is4713
curr length is4731
curr length is3166
curr length is4405
curr length is4514
curr length is4531
curr length is4067
curr length is5235
curr length is4623
curr length is5167
curr length is4177
curr length is4569
curr length is5016
curr length is4593
curr length is3896
curr length is4650
curr length is3828
curr length is4405
curr length is4838
curr length is4782
curr length is3924
curr length is4674
curr length is4294
curr length is5096
curr length is5186
curr length is4844
curr length is4622
curr length is4350
Iteration 44
curr length is5047
curr length is4654
curr length is4301
curr length is4365
curr length is4355
curr length is5169
curr length is5247
curr length is4771
curr length is4551
curr length is4363
curr length is3968
curr length is5657
curr length is4884
curr length is4748
curr length is5782
curr length is5160
curr length is4441
curr length is4484
curr length is4306
curr length is5174
curr length is4075
curr length is5135
curr length is4507
curr length is3894
curr length is4846
curr length is4851
curr length is4642
curr length is4452
curr length is4579
curr length is4026
curr length is4505
curr length is4336
curr length is4177
curr length is4408
curr length is4927
curr length is4902
curr length is5234
curr length is4797
curr length is4763
curr length is5050
curr length is5033
curr length is4790
curr length is4374
curr length is4627
curr length is4942
curr length is4104
curr length is4986
curr length is5400
curr length is5109
curr length is4653
Iteration 45
curr length is5048
curr length is4886
curr length is4223
curr length is4295
curr length is4796
curr length is4703
curr length is5136
curr length is4580
curr length is4986
curr length is4107
curr length is3737
curr length is4281
curr length is5016
curr length is4876
curr length is5038
curr length is5264
curr length is4964
curr length is4998
curr length is5343
curr length is4461
curr length is4913
curr length is5180
curr length is4772
curr length is5600
curr length is5301
curr length is4944
curr length is4913
curr length is4742
curr length is4916
curr length is4755
curr length is4313
curr length is4407
curr length is4324
curr length is4311
curr length is4317
curr length is4555
curr length is4242
curr length is4311
curr length is5157
curr length is4225
curr length is5184
curr length is4683
curr length is5172
curr length is4052
curr length is4977
curr length is4349
curr length is5015
curr length is4750
curr length is4416
curr length is4550
Iteration 46
curr length is3887
curr length is5744
curr length is5286
curr length is5021
curr length is5029
curr length is4614
curr length is4606
curr length is4711
curr length is5355
curr length is4529
curr length is5449
curr length is5415
curr length is3987
curr length is4306
curr length is4427
curr length is4195
curr length is4682
curr length is4433
curr length is5494
curr length is4663
curr length is4968
curr length is4546
curr length is4408
curr length is3809
curr length is4865
curr length is4495
curr length is4633
curr length is4311
curr length is4664
curr length is5419
curr length is5215
curr length is4618
curr length is4259
curr length is5129
curr length is4417
curr length is4674
curr length is4191
curr length is4887
curr length is4771
curr length is5082
curr length is4351
curr length is4600
curr length is3994
curr length is4446
curr length is4849
curr length is5086
curr length is4394
curr length is4268
curr length is4733
curr length is4979
Iteration 47
curr length is5184
curr length is5041
curr length is4828
curr length is4537
curr length is5092
curr length is4262
curr length is5160
curr length is5315
curr length is4908
curr length is5264
curr length is5022
curr length is4099
curr length is4163
curr length is4912
curr length is4403
curr length is5329
curr length is5220
curr length is5218
curr length is4339
curr length is4748
curr length is4723
curr length is4904
curr length is5116
curr length is4405
curr length is4654
curr length is4322
curr length is3836
curr length is5106
curr length is4845
curr length is5441
curr length is3966
curr length is4861
curr length is4202
curr length is5548
curr length is4810
curr length is5375
curr length is4796
curr length is4766
curr length is4534
curr length is4442
curr length is4669
curr length is4743
curr length is4991
curr length is4032
curr length is4604
curr length is4196
curr length is4689
curr length is5089
curr length is4826
curr length is5146
Iteration 48
curr length is4752
curr length is4425
curr length is5061
curr length is4502
curr length is5330
curr length is4461
curr length is4386
curr length is5171
curr length is4830
curr length is4869
curr length is4336
curr length is4643
curr length is4485
curr length is4413
curr length is5080
curr length is5136
curr length is5722
curr length is4410
curr length is4251
curr length is4931
curr length is4249
curr length is4949
curr length is4600
curr length is4766
curr length is5332
curr length is4115
curr length is4326
curr length is4461
curr length is4203
curr length is4718
curr length is4106
curr length is4755
curr length is3893
curr length is3649
curr length is4444
curr length is5022
curr length is5161
curr length is4748
curr length is4402
curr length is4310
curr length is4368
curr length is4813
curr length is4149
curr length is4688
curr length is5256
curr length is4923
curr length is4586
curr length is3791
curr length is4488
curr length is5038
Iteration 49
curr length is4508
curr length is5082
curr length is4880
curr length is4550
curr length is4739
curr length is4341
curr length is5617
curr length is3986
curr length is4414
curr length is4528
curr length is4494
curr length is4827
curr length is4890
curr length is4495
curr length is5158
curr length is4826
curr length is4481
curr length is4203
curr length is4580
curr length is4384
curr length is4705
curr length is4763
curr length is4331
curr length is5119
curr length is5071
curr length is4804
curr length is4447
curr length is3812
curr length is4865
curr length is4246
curr length is4093
curr length is5531
curr length is5521
curr length is4260
curr length is4653
curr length is4767
curr length is5288
curr length is5129
curr length is4668
curr length is5458
curr length is3866
curr length is4059
curr length is5295
curr length is4746
curr length is5231
curr length is4852
curr length is4331
curr length is4212
curr length is4885
curr length is4825
2990
0 12 5 7 15 11 8 3 9 4 1 13 14 2 10 6 16 
